datetime,station,hour,day,month,year,day_of_week,is_weekend,no2,no,nox,pm10,pm2.5,no2_h-1,no_h-1,nox_h-1,pm10_h-1,pm2.5_h-1
2024-06-30 13:00:00,mc124,13,30.0,6.0,2024.0,6.0,1.0,11.0,5.0,19.0,22.0,13.0,10.0,5.0,18.0,26.0,17.0
2024-06-30 14:00:00,mc124,14,30.0,6.0,2024.0,6.0,1.0,15.0,8.0,27.0,25.0,15.0,11.0,5.0,19.0,22.0,13.0
2024-06-30 15:00:00,mc124,15,30.0,6.0,2024.0,6.0,1.0,10.0,5.0,18.0,20.0,10.0,15.0,8.0,27.0,25.0,15.0
2024-06-30 16:00:00,mc124,16,30.0,6.0,2024.0,6.0,1.0,10.0,3.0,15.0,17.0,8.0,10.0,5.0,18.0,20.0,10.0
2024-06-30 17:00:00,mc124,17,30.0,6.0,2024.0,6.0,1.0,12.0,5.0,20.0,19.0,10.0,10.0,3.0,15.0,17.0,8.0
2024-06-30 18:00:00,mc124,18,30.0,6.0,2024.0,6.0,1.0,19.0,11.0,35.0,12.0,8.0,12.0,5.0,20.0,19.0,10.0
2024-06-30 19:00:00,mc124,19,30.0,6.0,2024.0,6.0,1.0,14.0,9.0,27.0,11.0,8.0,19.0,11.0,35.0,12.0,8.0
2024-06-30 20:00:00,mc124,20,30.0,6.0,2024.0,6.0,1.0,15.0,10.0,31.0,10.0,7.0,14.0,9.0,27.0,11.0,8.0
2024-06-30 21:00:00,mc124,21,30.0,6.0,2024.0,6.0,1.0,13.0,8.0,25.0,9.0,6.0,15.0,10.0,31.0,10.0,7.0
2024-06-30 22:00:00,mc124,22,30.0,6.0,2024.0,6.0,1.0,12.0,7.0,23.0,10.0,7.0,13.0,8.0,25.0,9.0,6.0
2024-06-30 23:00:00,mc124,23,30.0,6.0,2024.0,6.0,1.0,11.0,6.0,20.0,12.0,8.0,12.0,7.0,23.0,10.0,7.0
2024-07-01 00:00:00,mc124,00,1.0,7.0,2024.0,0.0,0.0,15.0,9.0,30.0,13.0,9.0,11.0,0.0,11.0,20.0,13.0
2024-07-01 01:00:00,mc124,01,1.0,7.0,2024.0,0.0,0.0,9.0,4.0,15.0,15.0,10.0,15.0,9.0,30.0,13.0,9.0
2024-07-01 02:00:00,mc124,02,1.0,7.0,2024.0,0.0,0.0,10.0,5.0,18.0,17.0,11.0,9.0,4.0,15.0,15.0,10.0
2024-07-01 03:00:00,mc124,03,1.0,7.0,2024.0,0.0,0.0,8.0,3.0,13.0,19.0,13.0,10.0,5.0,18.0,17.0,11.0
2024-07-01 04:00:00,mc124,04,1.0,7.0,2024.0,0.0,0.0,9.0,5.0,17.0,23.0,16.0,8.0,3.0,13.0,19.0,13.0
2024-07-01 05:00:00,mc124,05,1.0,7.0,2024.0,0.0,0.0,11.0,8.0,23.0,36.0,25.0,9.0,5.0,17.0,23.0,16.0
2024-07-01 06:00:00,mc124,06,1.0,7.0,2024.0,0.0,0.0,17.0,15.0,40.0,27.0,17.0,11.0,8.0,23.0,36.0,25.0
2024-07-01 07:00:00,mc124,07,1.0,7.0,2024.0,0.0,0.0,34.0,33.0,84.0,35.0,22.0,17.0,15.0,40.0,27.0,17.0
2024-07-01 08:00:00,mc124,08,1.0,7.0,2024.0,0.0,0.0,36.0,35.0,89.0,36.0,22.0,34.0,33.0,84.0,35.0,22.0
2024-07-01 09:00:00,mc124,09,1.0,7.0,2024.0,0.0,0.0,35.0,34.0,87.0,30.0,16.0,36.0,35.0,89.0,36.0,22.0
2024-07-01 10:00:00,mc124,10,1.0,7.0,2024.0,0.0,0.0,35.0,30.0,81.0,29.0,15.0,35.0,34.0,87.0,30.0,16.0
2024-07-01 11:00:00,mc124,11,1.0,7.0,2024.0,0.0,0.0,41.0,39.0,100.0,31.0,17.0,35.0,30.0,81.0,29.0,15.0
2024-07-01 12:00:00,mc124,12,1.0,7.0,2024.0,0.0,0.0,51.0,42.0,115.0,30.0,17.0,41.0,39.0,100.0,31.0,17.0
2024-07-01 13:00:00,mc124,13,1.0,7.0,2024.0,0.0,0.0,30.0,18.0,57.0,21.0,15.0,51.0,42.0,115.0,30.0,17.0
2024-07-01 14:00:00,mc124,14,1.0,7.0,2024.0,0.0,0.0,39.0,46.0,108.0,22.0,15.0,30.0,18.0,57.0,21.0,15.0
2024-07-01 15:00:00,mc124,15,1.0,7.0,2024.0,0.0,0.0,46.0,38.0,103.0,30.0,12.0,39.0,46.0,108.0,22.0,15.0
2024-07-01 16:00:00,mc124,16,1.0,7.0,2024.0,0.0,0.0,54.0,45.0,123.0,26.0,12.0,46.0,38.0,103.0,30.0,12.0
2024-07-01 17:00:00,mc124,17,1.0,7.0,2024.0,0.0,0.0,42.0,37.0,98.0,20.0,12.0,54.0,45.0,123.0,26.0,12.0
2024-07-01 18:00:00,mc124,18,1.0,7.0,2024.0,0.0,0.0,34.0,28.0,77.0,17.0,9.0,42.0,37.0,98.0,20.0,12.0
2024-07-01 19:00:00,mc124,19,1.0,7.0,2024.0,0.0,0.0,25.0,20.0,56.0,11.0,7.0,34.0,28.0,77.0,17.0,9.0
2024-07-01 20:00:00,mc124,20,1.0,7.0,2024.0,0.0,0.0,21.0,15.0,45.0,10.0,7.0,25.0,20.0,56.0,11.0,7.0
2024-07-01 21:00:00,mc124,21,1.0,7.0,2024.0,0.0,0.0,25.0,20.0,55.0,10.0,6.0,21.0,15.0,45.0,10.0,7.0
2024-07-01 22:00:00,mc124,22,1.0,7.0,2024.0,0.0,0.0,13.0,9.0,26.0,7.0,4.0,25.0,20.0,55.0,10.0,6.0
2024-07-01 23:00:00,mc124,23,1.0,7.0,2024.0,0.0,0.0,11.0,8.0,24.0,8.0,5.0,13.0,9.0,26.0,7.0,4.0
2024-07-02 00:00:00,mc124,00,2.0,7.0,2024.0,1.0,0.0,10.0,5.0,18.0,9.0,6.0,11.0,8.0,24.0,8.0,5.0
2024-07-02 01:00:00,mc124,01,2.0,7.0,2024.0,1.0,0.0,10.0,6.0,18.0,10.0,7.0,10.0,5.0,18.0,9.0,6.0
2024-07-02 02:00:00,mc124,02,2.0,7.0,2024.0,1.0,0.0,6.0,3.0,11.0,9.0,6.0,10.0,6.0,18.0,10.0,7.0
2024-07-02 03:00:00,mc124,03,2.0,7.0,2024.0,1.0,0.0,5.0,4.0,11.0,10.0,6.0,6.0,3.0,11.0,9.0,6.0
2024-07-02 04:00:00,mc124,04,2.0,7.0,2024.0,1.0,0.0,5.0,3.0,11.0,12.0,7.0,5.0,4.0,11.0,10.0,6.0
2024-07-02 05:00:00,mc124,05,2.0,7.0,2024.0,1.0,0.0,10.0,7.0,20.0,12.0,8.0,5.0,3.0,11.0,12.0,7.0
2024-07-02 06:00:00,mc124,06,2.0,7.0,2024.0,1.0,0.0,20.0,20.0,50.0,16.0,10.0,10.0,7.0,20.0,12.0,8.0
2024-07-02 07:00:00,mc124,07,2.0,7.0,2024.0,1.0,0.0,27.0,30.0,74.0,18.0,12.0,20.0,20.0,50.0,16.0,10.0
2024-07-02 08:00:00,mc124,08,2.0,7.0,2024.0,1.0,0.0,26.0,35.0,79.0,17.0,10.0,27.0,30.0,74.0,18.0,12.0
2024-07-02 09:00:00,mc124,09,2.0,7.0,2024.0,1.0,0.0,23.0,26.0,62.0,21.0,11.0,26.0,35.0,79.0,17.0,10.0
2024-07-02 10:00:00,mc124,10,2.0,7.0,2024.0,1.0,0.0,23.0,26.0,62.0,24.0,14.0,23.0,26.0,62.0,21.0,11.0
2024-07-02 11:00:00,mc124,11,2.0,7.0,2024.0,1.0,0.0,19.0,22.0,53.0,19.0,10.0,23.0,26.0,62.0,24.0,14.0
2024-07-02 12:00:00,mc124,12,2.0,7.0,2024.0,1.0,0.0,21.0,22.0,54.0,16.0,10.0,19.0,22.0,53.0,19.0,10.0
2024-07-02 13:00:00,mc124,13,2.0,7.0,2024.0,1.0,0.0,29.0,33.0,80.0,19.0,13.0,21.0,22.0,54.0,16.0,10.0
2024-07-02 14:00:00,mc124,14,2.0,7.0,2024.0,1.0,0.0,32.0,45.0,100.0,27.0,20.0,29.0,33.0,80.0,19.0,13.0
2024-07-02 15:00:00,mc124,15,2.0,7.0,2024.0,1.0,0.0,32.0,38.0,89.0,17.0,12.0,32.0,45.0,100.0,27.0,20.0
2024-07-02 16:00:00,mc124,16,2.0,7.0,2024.0,1.0,0.0,28.0,35.0,81.0,18.0,13.0,32.0,38.0,89.0,17.0,12.0
2024-07-02 17:00:00,mc124,17,2.0,7.0,2024.0,1.0,0.0,32.0,39.0,91.0,21.0,16.0,28.0,35.0,81.0,18.0,13.0
2024-07-02 18:00:00,mc124,18,2.0,7.0,2024.0,1.0,0.0,32.0,37.0,89.0,14.0,10.0,32.0,39.0,91.0,21.0,16.0
2024-07-02 19:00:00,mc124,19,2.0,7.0,2024.0,1.0,0.0,29.0,25.0,67.0,10.0,7.0,32.0,37.0,89.0,14.0,10.0
2024-07-02 20:00:00,mc124,20,2.0,7.0,2024.0,1.0,0.0,27.0,22.0,61.0,17.0,12.0,29.0,25.0,67.0,10.0,7.0
2024-07-02 21:00:00,mc124,21,2.0,7.0,2024.0,1.0,0.0,24.0,18.0,52.0,12.0,8.0,27.0,22.0,61.0,17.0,12.0
2024-07-02 22:00:00,mc124,22,2.0,7.0,2024.0,1.0,0.0,20.0,16.0,44.0,15.0,10.0,24.0,18.0,52.0,12.0,8.0
2024-07-02 23:00:00,mc124,23,2.0,7.0,2024.0,1.0,0.0,12.0,9.0,26.0,10.0,7.0,20.0,16.0,44.0,15.0,10.0
2024-07-03 00:00:00,mc124,00,3.0,7.0,2024.0,2.0,0.0,13.0,10.0,28.0,11.0,8.0,12.0,9.0,26.0,10.0,7.0
2024-07-03 01:00:00,mc124,01,3.0,7.0,2024.0,2.0,0.0,6.0,4.0,13.0,9.0,6.0,13.0,10.0,28.0,11.0,8.0
2024-07-03 02:00:00,mc124,02,3.0,7.0,2024.0,2.0,0.0,11.0,11.0,28.0,10.0,6.0,6.0,4.0,13.0,9.0,6.0
2024-07-03 03:00:00,mc124,03,3.0,7.0,2024.0,2.0,0.0,8.0,3.0,13.0,15.0,9.0,11.0,11.0,28.0,10.0,6.0
2024-07-03 04:00:00,mc124,04,3.0,7.0,2024.0,2.0,0.0,6.0,6.0,15.0,20.0,13.0,8.0,3.0,13.0,15.0,9.0
2024-07-03 05:00:00,mc124,05,3.0,7.0,2024.0,2.0,0.0,9.0,6.0,19.0,16.0,10.0,6.0,6.0,15.0,20.0,13.0
2024-07-03 06:00:00,mc124,06,3.0,7.0,2024.0,2.0,0.0,18.0,18.0,46.0,24.0,15.0,9.0,6.0,19.0,16.0,10.0
2024-07-03 07:00:00,mc124,07,3.0,7.0,2024.0,2.0,0.0,29.0,34.0,81.0,28.0,18.0,18.0,18.0,46.0,24.0,15.0
2024-07-03 08:00:00,mc124,08,3.0,7.0,2024.0,2.0,0.0,33.0,42.0,97.0,19.0,12.0,29.0,34.0,81.0,28.0,18.0
2024-07-03 09:00:00,mc124,09,3.0,7.0,2024.0,2.0,0.0,29.0,39.0,88.0,23.0,12.0,33.0,42.0,97.0,19.0,12.0
2024-07-03 10:00:00,mc124,10,3.0,7.0,2024.0,2.0,0.0,23.0,33.0,73.0,24.0,12.0,29.0,39.0,88.0,23.0,12.0
2024-07-03 11:00:00,mc124,11,3.0,7.0,2024.0,2.0,0.0,24.0,33.0,74.0,18.0,9.0,23.0,33.0,73.0,24.0,12.0
2024-07-03 12:00:00,mc124,12,3.0,7.0,2024.0,2.0,0.0,29.0,38.0,87.0,19.0,9.0,24.0,33.0,74.0,18.0,9.0
2024-07-03 13:00:00,mc124,13,3.0,7.0,2024.0,2.0,0.0,34.0,41.0,96.0,21.0,10.0,29.0,38.0,87.0,19.0,9.0
2024-07-03 14:00:00,mc124,14,3.0,7.0,2024.0,2.0,0.0,31.0,36.0,87.0,19.0,9.0,34.0,41.0,96.0,21.0,10.0
2024-07-03 15:00:00,mc124,15,3.0,7.0,2024.0,2.0,0.0,35.0,57.0,122.0,18.0,9.0,31.0,36.0,87.0,19.0,9.0
2024-07-03 16:00:00,mc124,16,3.0,7.0,2024.0,2.0,0.0,41.0,48.0,115.0,20.0,9.0,35.0,57.0,122.0,18.0,9.0
2024-07-03 17:00:00,mc124,17,3.0,7.0,2024.0,2.0,0.0,39.0,43.0,106.0,20.0,9.0,41.0,48.0,115.0,20.0,9.0
2024-07-03 18:00:00,mc124,18,3.0,7.0,2024.0,2.0,0.0,35.0,42.0,99.0,17.0,7.0,39.0,43.0,106.0,20.0,9.0
2024-07-03 19:00:00,mc124,19,3.0,7.0,2024.0,2.0,0.0,34.0,35.0,87.0,23.0,14.0,35.0,42.0,99.0,17.0,7.0
2024-07-03 20:00:00,mc124,20,3.0,7.0,2024.0,2.0,0.0,30.0,28.0,74.0,15.0,7.0,34.0,35.0,87.0,23.0,14.0
2024-07-03 21:00:00,mc124,21,3.0,7.0,2024.0,2.0,0.0,30.0,27.0,70.0,18.0,10.0,30.0,28.0,74.0,15.0,7.0
2024-07-03 22:00:00,mc124,22,3.0,7.0,2024.0,2.0,0.0,24.0,15.0,48.0,18.0,9.0,30.0,27.0,70.0,18.0,10.0
2024-07-03 23:00:00,mc124,23,3.0,7.0,2024.0,2.0,0.0,24.0,16.0,48.0,17.0,10.0,24.0,15.0,48.0,18.0,9.0
2024-07-04 00:00:00,mc124,00,4.0,7.0,2024.0,3.0,0.0,18.0,13.0,38.0,15.0,8.0,24.0,16.0,48.0,17.0,10.0
2024-07-04 01:00:00,mc124,01,4.0,7.0,2024.0,3.0,0.0,15.0,6.0,24.0,14.0,8.0,18.0,13.0,38.0,15.0,8.0
2024-07-04 02:00:00,mc124,02,4.0,7.0,2024.0,3.0,0.0,16.0,6.0,25.0,17.0,10.0,15.0,6.0,24.0,14.0,8.0
2024-07-04 03:00:00,mc124,03,4.0,7.0,2024.0,3.0,0.0,11.0,4.0,18.0,13.0,7.0,16.0,6.0,25.0,17.0,10.0
2024-07-04 04:00:00,mc124,04,4.0,7.0,2024.0,3.0,0.0,12.0,3.0,17.0,14.0,9.0,11.0,4.0,18.0,13.0,7.0
2024-07-04 05:00:00,mc124,05,4.0,7.0,2024.0,3.0,0.0,17.0,5.0,25.0,14.0,9.0,12.0,3.0,17.0,14.0,9.0
2024-07-04 06:00:00,mc124,06,4.0,7.0,2024.0,3.0,0.0,24.0,20.0,55.0,16.0,11.0,17.0,5.0,25.0,14.0,9.0
2024-07-04 07:00:00,mc124,07,4.0,7.0,2024.0,3.0,0.0,27.0,32.0,76.0,19.0,12.0,24.0,20.0,55.0,16.0,11.0
2024-07-04 08:00:00,mc124,08,4.0,7.0,2024.0,3.0,0.0,24.0,31.0,72.0,19.0,12.0,27.0,32.0,76.0,19.0,12.0
2024-07-04 09:00:00,mc124,09,4.0,7.0,2024.0,3.0,0.0,22.0,24.0,59.0,20.0,11.0,24.0,31.0,72.0,19.0,12.0
2024-07-04 10:00:00,mc124,10,4.0,7.0,2024.0,3.0,0.0,23.0,27.0,64.0,17.0,9.0,22.0,24.0,59.0,20.0,11.0
2024-07-04 11:00:00,mc124,11,4.0,7.0,2024.0,3.0,0.0,19.0,16.0,44.0,17.0,8.0,23.0,27.0,64.0,17.0,9.0
2024-07-04 12:00:00,mc124,12,4.0,7.0,2024.0,3.0,0.0,17.0,13.0,38.0,17.0,8.0,19.0,16.0,44.0,17.0,8.0
2024-07-04 13:00:00,mc124,13,4.0,7.0,2024.0,3.0,0.0,22.0,20.0,53.0,18.0,8.0,17.0,13.0,38.0,17.0,8.0
2024-07-04 14:00:00,mc124,14,4.0,7.0,2024.0,3.0,0.0,22.0,19.0,51.0,20.0,9.0,22.0,20.0,53.0,18.0,8.0
2024-07-04 15:00:00,mc124,15,4.0,7.0,2024.0,3.0,0.0,24.0,26.0,63.0,17.0,8.0,22.0,19.0,51.0,20.0,9.0
2024-07-04 16:00:00,mc124,16,4.0,7.0,2024.0,3.0,0.0,34.0,38.0,92.0,18.0,10.0,24.0,26.0,63.0,17.0,8.0
2024-07-04 17:00:00,mc124,17,4.0,7.0,2024.0,3.0,0.0,42.0,50.0,118.0,16.0,10.0,34.0,38.0,92.0,18.0,10.0
2024-07-04 18:00:00,mc124,18,4.0,7.0,2024.0,3.0,0.0,40.0,42.0,104.0,17.0,11.0,42.0,50.0,118.0,16.0,10.0
2024-07-04 19:00:00,mc124,19,4.0,7.0,2024.0,3.0,0.0,61.0,59.0,151.0,14.0,9.0,40.0,42.0,104.0,17.0,11.0
2024-07-04 20:00:00,mc124,20,4.0,7.0,2024.0,3.0,0.0,44.0,39.0,103.0,13.0,8.0,61.0,59.0,151.0,14.0,9.0
2024-07-04 21:00:00,mc124,21,4.0,7.0,2024.0,3.0,0.0,34.0,19.0,64.0,14.0,9.0,44.0,39.0,103.0,13.0,8.0
2024-07-04 22:00:00,mc124,22,4.0,7.0,2024.0,3.0,0.0,28.0,14.0,50.0,17.0,11.0,34.0,19.0,64.0,14.0,9.0
2024-07-04 23:00:00,mc124,23,4.0,7.0,2024.0,3.0,0.0,27.0,16.0,51.0,18.0,12.0,28.0,14.0,50.0,17.0,11.0
2024-07-05 00:00:00,mc124,00,5.0,7.0,2024.0,4.0,0.0,23.0,12.0,41.0,20.0,13.0,27.0,16.0,51.0,18.0,12.0
2024-07-05 01:00:00,mc124,01,5.0,7.0,2024.0,4.0,0.0,14.0,6.0,24.0,19.0,12.0,23.0,12.0,41.0,20.0,13.0
2024-07-05 02:00:00,mc124,02,5.0,7.0,2024.0,4.0,0.0,12.0,4.0,19.0,15.0,10.0,14.0,6.0,24.0,19.0,12.0
2024-07-05 03:00:00,mc124,03,5.0,7.0,2024.0,4.0,0.0,10.0,5.0,18.0,15.0,10.0,12.0,4.0,19.0,15.0,10.0
2024-07-05 04:00:00,mc124,04,5.0,7.0,2024.0,4.0,0.0,10.0,4.0,16.0,12.0,8.0,10.0,5.0,18.0,15.0,10.0
2024-07-05 05:00:00,mc124,05,5.0,7.0,2024.0,4.0,0.0,16.0,9.0,29.0,15.0,9.0,10.0,4.0,16.0,12.0,8.0
2024-07-05 06:00:00,mc124,06,5.0,7.0,2024.0,4.0,0.0,26.0,22.0,60.0,16.0,10.0,16.0,9.0,29.0,15.0,9.0
2024-07-05 07:00:00,mc124,07,5.0,7.0,2024.0,4.0,0.0,38.0,56.0,124.0,23.0,14.0,26.0,22.0,60.0,16.0,10.0
2024-07-05 08:00:00,mc124,08,5.0,7.0,2024.0,4.0,0.0,32.0,55.0,117.0,19.0,12.0,38.0,56.0,124.0,23.0,14.0
2024-07-05 09:00:00,mc124,09,5.0,7.0,2024.0,4.0,0.0,33.0,41.0,95.0,27.0,13.0,32.0,55.0,117.0,19.0,12.0
2024-07-05 10:00:00,mc124,10,5.0,7.0,2024.0,4.0,0.0,36.0,38.0,94.0,21.0,9.0,33.0,41.0,95.0,27.0,13.0
2024-07-05 11:00:00,mc124,11,5.0,7.0,2024.0,4.0,0.0,28.0,24.0,65.0,19.0,8.0,36.0,38.0,94.0,21.0,9.0
2024-07-05 12:00:00,mc124,12,5.0,7.0,2024.0,4.0,0.0,29.0,22.0,63.0,21.0,9.0,28.0,24.0,65.0,19.0,8.0
2024-07-05 13:00:00,mc124,13,5.0,7.0,2024.0,4.0,0.0,27.0,21.0,59.0,21.0,9.0,29.0,22.0,63.0,21.0,9.0
2024-07-05 14:00:00,mc124,14,5.0,7.0,2024.0,4.0,0.0,25.0,16.0,50.0,20.0,8.0,27.0,21.0,59.0,21.0,9.0
2024-07-05 15:00:00,mc124,15,5.0,7.0,2024.0,4.0,0.0,29.0,24.0,65.0,21.0,8.0,25.0,16.0,50.0,20.0,8.0
2024-07-05 16:00:00,mc124,16,5.0,7.0,2024.0,4.0,0.0,33.0,28.0,76.0,21.0,9.0,29.0,24.0,65.0,21.0,8.0
2024-07-05 17:00:00,mc124,17,5.0,7.0,2024.0,4.0,0.0,28.0,20.0,58.0,22.0,10.0,33.0,28.0,76.0,21.0,9.0
2024-07-05 18:00:00,mc124,18,5.0,7.0,2024.0,4.0,0.0,24.0,16.0,48.0,23.0,10.0,28.0,20.0,58.0,22.0,10.0
2024-07-05 19:00:00,mc124,19,5.0,7.0,2024.0,4.0,0.0,26.0,15.0,49.0,24.0,11.0,24.0,16.0,48.0,23.0,10.0
2024-07-05 20:00:00,mc124,20,5.0,7.0,2024.0,4.0,0.0,22.0,11.0,40.0,23.0,12.0,26.0,15.0,49.0,24.0,11.0
2024-07-05 21:00:00,mc124,21,5.0,7.0,2024.0,4.0,0.0,21.0,12.0,39.0,21.0,10.0,22.0,11.0,40.0,23.0,12.0
2024-07-05 22:00:00,mc124,22,5.0,7.0,2024.0,4.0,0.0,30.0,15.0,53.0,23.0,11.0,21.0,12.0,39.0,21.0,10.0
2024-07-05 23:00:00,mc124,23,5.0,7.0,2024.0,4.0,0.0,31.0,10.0,46.0,23.0,11.0,30.0,15.0,53.0,23.0,11.0
2024-07-06 00:00:00,mc124,00,6.0,7.0,2024.0,5.0,1.0,34.0,9.0,48.0,23.0,11.0,31.0,10.0,46.0,23.0,11.0
2024-07-06 01:00:00,mc124,01,6.0,7.0,2024.0,5.0,1.0,23.0,5.0,31.0,18.0,9.0,34.0,9.0,48.0,23.0,11.0
2024-07-06 02:00:00,mc124,02,6.0,7.0,2024.0,5.0,1.0,21.0,4.0,27.0,19.0,10.0,23.0,5.0,31.0,18.0,9.0
2024-07-06 03:00:00,mc124,03,6.0,7.0,2024.0,5.0,1.0,18.0,5.0,25.0,17.0,10.0,21.0,4.0,27.0,19.0,10.0
2024-07-06 04:00:00,mc124,04,6.0,7.0,2024.0,5.0,1.0,16.0,8.0,28.0,15.0,10.0,18.0,5.0,25.0,17.0,10.0
2024-07-06 05:00:00,mc124,05,6.0,7.0,2024.0,5.0,1.0,16.0,11.0,32.0,15.0,9.0,16.0,8.0,28.0,15.0,10.0
2024-07-06 06:00:00,mc124,06,6.0,7.0,2024.0,5.0,1.0,13.0,5.0,22.0,14.0,9.0,16.0,11.0,32.0,15.0,9.0
2024-07-06 07:00:00,mc124,07,6.0,7.0,2024.0,5.0,1.0,16.0,4.0,23.0,16.0,10.0,13.0,5.0,22.0,14.0,9.0
2024-07-06 08:00:00,mc124,08,6.0,7.0,2024.0,5.0,1.0,14.0,8.0,26.0,19.0,11.0,16.0,4.0,23.0,16.0,10.0
2024-07-06 09:00:00,mc124,09,6.0,7.0,2024.0,5.0,1.0,9.0,4.0,16.0,16.0,9.0,14.0,8.0,26.0,19.0,11.0
2024-07-06 10:00:00,mc124,10,6.0,7.0,2024.0,5.0,1.0,9.0,3.0,14.0,17.0,8.0,9.0,4.0,16.0,16.0,9.0
2024-07-06 11:00:00,mc124,11,6.0,7.0,2024.0,5.0,1.0,7.0,3.0,12.0,14.0,7.0,9.0,3.0,14.0,17.0,8.0
2024-07-06 12:00:00,mc124,12,6.0,7.0,2024.0,5.0,1.0,7.0,2.0,12.0,13.0,6.0,7.0,3.0,12.0,14.0,7.0
2024-07-06 13:00:00,mc124,13,6.0,7.0,2024.0,5.0,1.0,9.0,3.0,14.0,13.0,6.0,7.0,2.0,12.0,13.0,6.0
2024-07-06 14:00:00,mc124,14,6.0,7.0,2024.0,5.0,1.0,10.0,3.0,15.0,12.0,5.0,9.0,3.0,14.0,13.0,6.0
2024-07-06 15:00:00,mc124,15,6.0,7.0,2024.0,5.0,1.0,11.0,4.0,18.0,12.0,5.0,10.0,3.0,15.0,12.0,5.0
2024-07-06 16:00:00,mc124,16,6.0,7.0,2024.0,5.0,1.0,12.0,6.0,20.0,12.0,4.0,11.0,4.0,18.0,12.0,5.0
2024-07-06 17:00:00,mc124,17,6.0,7.0,2024.0,5.0,1.0,20.0,9.0,34.0,14.0,5.0,12.0,6.0,20.0,12.0,4.0
2024-07-06 18:00:00,mc124,18,6.0,7.0,2024.0,5.0,1.0,20.0,11.0,36.0,18.0,6.0,20.0,9.0,34.0,14.0,5.0
2024-07-06 19:00:00,mc124,19,6.0,7.0,2024.0,5.0,1.0,24.0,16.0,48.0,23.0,13.0,20.0,11.0,36.0,18.0,6.0
2024-07-06 20:00:00,mc124,20,6.0,7.0,2024.0,5.0,1.0,20.0,10.0,36.0,14.0,9.0,24.0,16.0,48.0,23.0,13.0
2024-07-06 21:00:00,mc124,21,6.0,7.0,2024.0,5.0,1.0,15.0,8.0,27.0,13.0,8.0,20.0,10.0,36.0,14.0,9.0
2024-07-06 22:00:00,mc124,22,6.0,7.0,2024.0,5.0,1.0,15.0,10.0,30.0,15.0,10.0,15.0,8.0,27.0,13.0,8.0
2024-07-06 23:00:00,mc124,23,6.0,7.0,2024.0,5.0,1.0,11.0,7.0,22.0,11.0,7.0,15.0,10.0,30.0,15.0,10.0
2024-07-07 00:00:00,mc124,00,7.0,7.0,2024.0,6.0,1.0,13.0,9.0,27.0,12.0,6.0,11.0,7.0,22.0,11.0,7.0
2024-07-07 01:00:00,mc124,01,7.0,7.0,2024.0,6.0,1.0,13.0,8.0,25.0,19.0,8.0,13.0,9.0,27.0,12.0,6.0
2024-07-07 02:00:00,mc124,02,7.0,7.0,2024.0,6.0,1.0,8.0,3.0,13.0,21.0,7.0,13.0,8.0,25.0,19.0,8.0
2024-07-07 03:00:00,mc124,03,7.0,7.0,2024.0,6.0,1.0,8.0,3.0,13.0,20.0,6.0,8.0,3.0,13.0,21.0,7.0
2024-07-07 04:00:00,mc124,04,7.0,7.0,2024.0,6.0,1.0,8.0,3.0,12.0,19.0,7.0,8.0,3.0,13.0,20.0,6.0
2024-07-07 05:00:00,mc124,05,7.0,7.0,2024.0,6.0,1.0,11.0,2.0,15.0,22.0,10.0,8.0,3.0,12.0,19.0,7.0
2024-07-07 06:00:00,mc124,06,7.0,7.0,2024.0,6.0,1.0,7.0,2.0,10.0,15.0,6.0,11.0,2.0,15.0,22.0,10.0
2024-07-07 07:00:00,mc124,07,7.0,7.0,2024.0,6.0,1.0,10.0,4.0,16.0,17.0,8.0,7.0,2.0,10.0,15.0,6.0
2024-07-07 08:00:00,mc124,08,7.0,7.0,2024.0,6.0,1.0,10.0,5.0,17.0,20.0,11.0,10.0,4.0,16.0,17.0,8.0
2024-07-07 09:00:00,mc124,09,7.0,7.0,2024.0,6.0,1.0,7.0,3.0,12.0,11.0,5.0,10.0,5.0,17.0,20.0,11.0
2024-07-07 10:00:00,mc124,10,7.0,7.0,2024.0,6.0,1.0,9.0,6.0,18.0,10.0,5.0,7.0,3.0,12.0,11.0,5.0
2024-07-07 11:00:00,mc124,11,7.0,7.0,2024.0,6.0,1.0,10.0,8.0,22.0,11.0,6.0,9.0,6.0,18.0,10.0,5.0
2024-07-07 12:00:00,mc124,12,7.0,7.0,2024.0,6.0,1.0,11.0,9.0,25.0,11.0,6.0,10.0,8.0,22.0,11.0,6.0
2024-07-07 13:00:00,mc124,13,7.0,7.0,2024.0,6.0,1.0,10.0,6.0,19.0,11.0,5.0,11.0,9.0,25.0,11.0,6.0
2024-07-07 14:00:00,mc124,14,7.0,7.0,2024.0,6.0,1.0,12.0,7.0,24.0,12.0,5.0,10.0,6.0,19.0,11.0,5.0
2024-07-07 15:00:00,mc124,15,7.0,7.0,2024.0,6.0,1.0,14.0,8.0,27.0,13.0,6.0,12.0,7.0,24.0,12.0,5.0
2024-07-07 16:00:00,mc124,16,7.0,7.0,2024.0,6.0,1.0,15.0,10.0,30.0,12.0,5.0,14.0,8.0,27.0,13.0,6.0
2024-07-07 17:00:00,mc124,17,7.0,7.0,2024.0,6.0,1.0,15.0,8.0,27.0,11.0,5.0,15.0,10.0,30.0,12.0,5.0
